,catid,surfacedensity,surfacedensity_err,completenesscorrection,areacorrection,surfacedensityflag,surfacedensity_m19,surfacedensity_err_m19,completenesscorrection_m19,areacorrection_m19,surfacedensityflag_m19
5830,9011901148,9.383151,1.7499626,1.0,1.0,0,9.383151,1.7499626,1.0,1.0,0
5831,9011901163,5.2940702,8.3294935,1.0833334,1.0,0,2.7867198,0.41635147,1.0769231,1.0,0
5832,9011901171,7.5380893,1.0879407,1.0909091,1.0,0,6.9514694,1.090174,1.1111112,1.0,0
5833,9011901191,28.864447,9.578648,1.0,1.0,0,20.972261,2.1192951,1.0,1.0,0
5834,9011901199,1.3584603,0.2779564,1.0277778,1.0,0,1.3768178,0.28171256,1.0416666,1.0,0
5835,9011901202,3.2205372,0.6141921,1.0,1.0,0,3.2205372,0.6141921,1.0,1.0,0
5836,9011901203,22.706392,4.251483,1.0,1.0,0,17.900293,1.1391078,1.0,1.0,0
5837,9011901210,12.079906,2.3796928,1.0,1.0,0,12.049666,2.3857408,1.0,1.0,0
5838,9011901213,5.4563265,2.5823708,1.0,1.0,0,2.4591258,0.3252207,1.0714285,1.0,0
5839,9011901221,2.97012,2.9719515,1.0476191,1.0,0,2.046381,0.27370185,1.0714285,1.0,0
5840,9011901241,11.541873,1.8216658,1.0,1.0,0,11.136282,0.9505976,1.0,1.0,0
5841,9011901243,9.599672,3.3252456,1.0,1.0,0,2.7488751,0.46588507,1.0,1.0,0
5842,9011901262,17.97485,3.8935986,1.0,1.0,0,17.97485,3.8935986,1.0,1.0,0
5843,9011901265,1.1393914,0.16125187,1.0408163,1.0,0,1.1572642,0.16378132,1.0571429,1.0,0
5844,9011901282,12.732106,4.8682847,1.0,1.0,0,10.937568,0.75188243,1.0,1.0,0
5845,9011901285,45.5955,5.699599,1.0,1.0,0,42.745914,6.2695155,1.0,1.0,0
5846,9011901290,61.965183,11.350094,1.0,1.0,0,39.30441,16.523138,1.0,1.0,0
5847,9011901301,10.623205,4.7035365,1.0,1.0,0,10.623205,4.7035365,1.0,1.0,0
5848,9011901304,4.9024553,1.124388,1.0,1.0,0,2.352289,0.18416256,1.0,1.0,0
5849,9011901314,11.526232,3.8639376,1.0,1.0,0,11.526232,3.8639376,1.0,1.0,0
5850,9011901316,97.54101,27.37272,1.0,1.0,0,58.473576,19.559233,1.0,1.0,0
5851,9011901320,9.696602,2.3689177,1.0,1.0,0,9.696602,2.3689177,1.0,1.0,0
5852,9011901329,9.187426,3.941684,1.0,1.0,0,2.8138785,0.23389393,1.0,1.0,0
5853,9011901332,2.5432224,0.16976225,1.0,1.0,0,2.5432224,0.16976225,1.0,1.0,0
5854,9011901336,48.98961,9.301206,1.0,1.0,0,48.57568,9.383992,1.0,1.0,0
5855,9011901349,9.996845,1.9168721,1.0,1.0,0,4.9935055,3.0039706,1.0,1.0,0
5856,9011901357,18.49633,1.4445106,1.0,1.0,0,18.49633,1.4445106,1.0,1.0,0
5857,9011901371,12.049666,4.772328,1.0,1.0,0,11.612688,1.9729551,1.0,1.0,0
5858,9011901375,17.233492,3.011065,1.0,1.0,0,16.870464,3.0836706,1.0,1.0,0
5859,9011901386,19.067387,11.985688,1.0,1.0,0,19.067387,11.985688,1.0,1.0,0
5860,9011901390,19.59653,12.639034,1.0,1.0,0,19.59653,12.639034,1.0,1.0,0
5861,9011901395,44.387745,41.077297,1.0,1.0,0,44.387745,41.077297,1.0,1.0,0
5862,9011901426,63.264,11.094223,1.0,1.0,0,63.264,11.094223,1.0,1.0,0
5863,9011901469,58.473576,25.57634,1.0,1.0,0,58.473576,25.57634,1.0,1.0,0
5864,9011901480,0.884054,0.12414019,1.0344827,1.0,0,0.8973148,0.12600228,1.05,1.0,0
5865,9011901484,8.623563,3.3514414,1.0,1.0,0,8.623563,3.3514414,1.0,1.0,0
5866,9011901526,1.2663492,0.17464845,1.0222223,1.0,0,1.2742147,0.17573322,1.0285715,1.0,0
5867,9011901533,35.35493,6.6719456,1.0,1.0,0,35.35493,6.6719456,1.0,1.0,0
5868,9011901539,30.62722,5.2730703,1.0,1.0,0,30.62722,5.2730703,1.0,1.0,0
5869,9011901540,14.65059,1.9027442,1.0,1.0,0,14.65059,1.9027442,1.0,1.0,0
5870,9011901546,2.4904523,0.45576972,1.0555556,1.0,0,2.1480005,0.30421203,1.0833334,1.0,0
5871,9011901547,13.505086,2.977807,1.0,1.0,0,13.505086,2.977807,1.0,1.0,0
5872,9011901551,10.937568,1.6635134,1.0,1.0,0,9.021376,1.7210599,1.0,1.0,0
5873,9011901567,19.158426,5.0771766,1.0,1.0,0,19.158426,5.0771766,1.0,1.0,0
5874,9011901588,15.829909,15.897478,1.0,1.0,0,15.829909,15.897478,1.0,1.0,0
5875,9011901591,15.597927,15.455149,1.0,1.0,0,15.597927,15.455149,1.0,1.0,0
5876,9011901600,0.97986704,0.18307333,1.0136986,1.0,0,0.9079889,0.12734061,1.0172414,1.0,0
5877,9011901635,0.87390625,0.11692705,1.031746,1.0,0,0.884662,0.11836615,1.0444444,1.0,0
5878,9011901643,2.092156,0.3387528,1.0,1.0,0,2.092156,0.3387528,1.0,1.0,0
5879,9011901644,2.1783133,0.6767857,1.0,1.0,0,1.2512729,0.49137765,1.0,1.0,0
5880,9011901660,19.067387,3.3901618,1.0,1.0,0,19.067387,8.705781,1.0,1.0,0
5881,9011901666,34.207382,5.9234347,1.0,1.0,0,34.207382,5.9234347,1.0,1.0,0
5882,9011901671,22.609058,4.1407056,1.0,1.0,0,22.609058,4.1407056,1.0,1.0,0
5883,9011901694,7.697521,3.269848,1.0,1.0,0,7.697521,3.269848,1.0,1.0,0
5884,9011901698,19.325228,2.4841907,1.0,1.0,0,19.325228,2.4841907,1.0,1.0,0
5885,9011901712,28.618706,11.979356,1.0,1.0,0,28.618706,11.979356,1.0,1.0,0
5886,9011901724,7.2872934,1.2885851,1.0,1.0,0,7.2872934,1.2885851,1.0,1.0,0
5887,9011901733,11.326523,1.2652998,1.0,1.0,0,11.326523,1.2652998,1.0,1.0,0
5888,9011901741,1.0008456,0.19970371,1.0,1.0,0,1.0008456,0.19970371,1.0,1.0,0
5889,9011901760,2.7451568,0.49125788,1.0,1.0,0,2.7451568,0.49125788,1.0,1.0,0
5890,9011901793,0.36153293,0.071242094,1.0647482,1.0,0,0.36122108,0.06343712,1.0638298,1.0,0
5891,9011901812,2.1109402,0.41501513,1.0,1.0,0,2.1109402,0.41319427,1.0,1.0,0
5892,9011901838,21.318302,5.4314623,1.0,1.0,0,18.562634,8.18713,1.0,1.0,0
5893,9011901847,0.5527304,0.13969639,1.0825688,1.0,0,0.3192445,0.06381189,1.1089743,1.0,0
5894,9011901870,5.1988378,0.18408176,1.0833334,1.0,0,3.1531117,1.8967127,1.0909091,1.0,0
5895,9011901933,27.261772,4.3668084,1.0,1.0,0,27.261772,4.3668084,1.0,1.0,0
5896,9011901970,7.919514,1.5508418,1.0,1.0,0,6.6801023,0.5018421,1.0,1.0,0
5897,9011901976,6.6963224,0.6086227,1.0,1.0,0,6.6963224,0.6086227,1.0,1.0,0
5898,9011901986,19.554663,3.161179,1.0,1.0,0,19.554663,3.161179,1.0,1.0,0
5899,9011901990,1.6172167,0.17387506,1.0,1.0,0,1.1846087,0.3446272,1.0,1.0,0
5900,9011901992,1.714923,2.0999947,1.032258,1.0,0,1.7305539,2.1191351,1.0416666,1.0,0
5901,9011902025,1.3609861,0.24492791,1.05,1.0,0,1.0857513,0.15390906,1.0344827,1.0,0
5902,9011902031,1.1959949,0.21978118,1.0465117,1.0,0,1.1109526,0.17683999,1.0357143,1.0,0
5903,9011902046,16.602959,7.780997,1.0,1.0,0,16.602959,7.780997,1.0,1.0,0
5904,9011902049,2.900293,0.5259648,1.1428572,1.0,0,2.6790302,0.49618843,1.1,1.0,0
5905,9011902054,7.9198318,2.141391,1.0,1.0,0,7.9198318,2.141391,1.0,1.0,0
5906,9011902057,1.4144335,0.17267266,1.051282,1.0,0,1.1629748,0.17137584,1.0357143,1.0,0
5907,9011902065,5.3694596,0.70117944,1.0,1.0,0,5.058866,0.99689937,1.0,1.0,0
5908,9011902070,5.8618383,0.77358556,1.0,1.0,0,5.52952,0.9848587,1.0,1.0,0
5909,9011902085,2.829875,0.3192878,1.0,1.0,0,2.829875,0.3192878,1.0,1.0,0
5910,9011902090,3.1569302,0.55344534,1.15,1.0,0,3.2941883,0.57750815,1.2,1.0,0
5911,9011902095,1.8137171,0.49058527,1.0,1.0,0,1.6035151,0.15254144,1.0,1.0,0
5912,9011902116,11.546181,1.3502989,1.1428572,1.0,0,7.4344974,3.8084664,1.0,1.0,0
5913,9011902124,29.218391,9.896074,1.0,1.0,0,29.218391,9.896074,1.0,1.0,0
5914,9011902125,0.9788082,0.19558476,1.0208334,1.0,0,0.9722838,0.17876716,1.0344827,1.0,0
5915,9011902188,12.148952,2.1623802,1.0,1.0,0,12.148952,2.1623802,1.0,1.0,0
5916,9011902265,11.09888,2.107272,1.0,1.0,0,11.09888,2.107272,1.0,1.0,0
5917,9011902297,8.573811,3.14919,1.0,1.0,0,4.520517,2.3385313,1.0,1.0,0
5918,9011902334,3.0216246,0.31729057,1.0,1.0,0,2.309275,1.0296402,1.0,1.0,0
5919,9011902348,8.156028,1.057614,1.0,1.0,0,8.156028,4.1727166,1.0,1.0,0
5920,9011902360,8.392115,2.085164,1.1666666,1.0,0,6.1142874,1.0058092,1.0,1.0,0
5921,9011902362,1.0814407,0.27751297,1.0434783,1.0,0,1.0271007,0.3201379,1.0344827,1.0,0
5922,9011902364,6.193246,0.68413615,1.0,1.0,0,5.035595,0.08099802,1.0,1.0,0
5923,9011902366,8.620643,2.010862,1.1666666,1.0,0,6.0887656,1.0803928,1.0,1.0,0
5924,9011902380,7.9571795,1.4722013,1.1666666,1.0,0,5.786257,0.39283484,1.0,1.0,0
5925,9011902430,13.285284,6.566786,1.1666666,1.0,0,11.387386,5.6286736,1.0,1.0,0
5926,9011902438,1.3155037,0.12209532,1.0422535,1.0,0,0.595633,0.203926,1.09,1.0,0
5927,9011902461,5.738625,0.5640813,1.0,1.0,0,5.252255,0.7454253,1.0,1.0,0
5928,9011902497,7.5230684,0.45132568,1.0,1.0,0,7.5230684,0.45132568,1.0,1.0,0
5929,9011902547,6.1184773,1.1638805,1.0,1.0,0,6.1184773,1.1638805,1.0,1.0,0
5930,9011902548,3.5278878,0.7043682,1.1578947,1.0,0,3.6180894,0.7223776,1.1875,1.0,0
5931,9011902555,5.8132734,0.7297969,1.0,1.0,0,4.8282466,0.29232544,1.0,1.0,0
5932,9011902561,7.5782666,3.8702364,1.1111112,1.0,0,2.7810225,2.6753292,1.0,1.0,0
5933,9011902562,5.5937276,0.51982623,1.0,1.0,0,5.5937276,0.51982623,1.0,1.0,0
5934,9011902594,4.9209547,2.8006947,1.0,1.0,0,4.9209547,3.9973817,1.0,1.0,0
5935,9011902643,1.4241858,0.2662642,1.0555556,1.0,0,0.7258963,0.4264178,1.0675676,1.0,0
5936,9011902663,4.9430704,6.2325373,1.0,1.0,0,4.819736,0.8652796,1.0,1.0,0
5937,9011902665,5.2864103,13.153191,1.0,1.0,0,4.898358,0.6692293,1.0,1.0,0
5938,9011902698,0.65747756,0.11583919,1.0792079,1.0,0,0.6533531,0.12920307,1.0972222,1.0,0
5939,9011902699,1.3966796,0.18287848,1.106383,1.0,0,1.0644106,0.10899758,1.0833334,1.0,0
5940,9011902732,4.520517,0.6007549,1.0,1.0,0,4.520517,0.6007549,1.0,1.0,0
5941,9011902738,1.4089438,0.016581055,1.3061224,1.0,0,1.305822,0.0153674735,1.2105263,1.0,0
5942,9011902749,1.2416706,0.19242023,1.1216216,1.0,0,0.7655138,0.0997974,1.1388888,1.0,0
5943,9011902794,1.3242561,0.3514692,1.1052631,1.0,0,0.73773086,0.07574489,1.1282052,1.0,0
5944,9011902800,9.038616,7.4767075,1.0,1.0,0,9.038616,7.8303423,1.0,1.0,0
5945,9011902834,2.4502206,3.002995,1.0,1.0,0,2.4502206,3.002995,1.0,1.0,0
5946,9011902846,1.0226498,0.14845693,1.0227273,1.0,0,1.0356358,0.15034209,1.0357143,1.0,0
5947,9011902857,3.1500494,2.8647957,1.117647,1.0,0,2.9685278,2.827153,1.0769231,1.0,0
5948,9011902863,11.334124,2.0426738,1.0,1.0,0,9.078482,0.6863018,1.0769231,1.0,0
5949,9011902870,3.18175,2.7968175,1.117647,1.0,0,2.7862158,0.35692182,1.0666667,1.0,0
5950,9011902901,6.246174,7.783465,1.0,1.0,0,6.246174,7.783465,1.0,1.0,0
5951,9011902919,3.6614418,1.5705043,1.125,1.0,0,2.0416524,0.69222397,1.05,1.0,0
5952,9011902971,17.31936,3.3821855,1.0,1.0,0,17.31936,3.3821855,1.0,1.0,0
5953,9016800001,68.20616,7.9673843,1.0,1.0,0,68.20616,7.9673843,1.0,1.0,0
5954,9016800002,62.351463,9.66845,1.0,1.0,0,62.351463,9.66845,1.0,1.0,0
5955,9016800008,36.92387,18.257147,1.0,1.0,0,36.92387,18.257147,1.0,1.0,0
5956,9016800009,56.01749,25.565273,1.0,1.0,0,56.01749,25.565273,1.0,1.0,0
5957,9016800010,22.773933,27.107237,1.0,1.0,0,22.773933,27.107237,1.0,1.0,0
5958,9016800012,41.886658,17.981712,1.0,1.0,0,41.886658,17.981712,1.0,1.0,0
5959,9016800013,42.16808,6.281473,1.0,1.0,0,42.16808,6.281473,1.0,1.0,0
5960,9016800014,50.19898,8.444469,1.0,1.0,0,50.19898,8.444469,1.0,1.0,0
5961,9016800024,30.562433,5.9006486,1.0,1.0,0,30.562433,5.9006486,1.0,1.0,0
5962,9016800028,22.955414,10.32325,1.0,1.0,0,22.955414,10.32325,1.0,1.0,0
5963,9016800029,21.973448,4.060774,1.0,1.0,0,21.973448,4.060774,1.0,1.0,0
5964,9016800037,22.967884,2.359242,1.0,1.0,0,22.967884,2.359242,1.0,1.0,0
5965,9016800038,26.396944,0.9860854,1.0,1.0,0,26.396944,0.9860854,1.0,1.0,0
5966,9016800039,37.930298,5.6305966,1.0,1.0,0,37.930298,5.6305966,1.0,1.0,0
5967,9016800041,61.501072,1.0365858,1.0,1.0,0,61.501072,1.0365858,1.0,1.0,0
5968,9016800047,33.36063,6.0319095,1.0,1.0,0,33.36063,6.0319095,1.0,1.0,0
5969,9016800048,63.177174,7.4363275,1.0,1.0,0,63.177174,7.4363275,1.0,1.0,0
5970,9016800054,21.874079,3.3113508,1.0,1.0,0,21.874079,3.3113508,1.0,1.0,0
5971,9016800056,72.8382,26.949453,1.0,1.0,0,72.8382,26.949453,1.0,1.0,0
5972,9016800061,56.566666,6.8049264,1.0,1.0,0,56.566666,6.8049264,1.0,1.0,0
5973,9016800063,17.355185,2.0686276,1.0,1.0,0,17.355185,2.0686276,1.0,1.0,0
5974,9016800065,33.480038,4.618261,1.0,1.0,0,33.480038,4.618261,1.0,1.0,0
5975,9016800069,78.17207,24.225359,1.0,1.0,0,78.17207,24.225359,1.0,1.0,0
5976,9016800071,18.9128,6.9569182,1.0,1.0,0,9.963234,5.167005,1.0,1.0,0
5977,9016800072,98.81998,33.856716,1.0,1.0,0,98.81998,33.856716,1.0,1.0,0
5978,9016800074,126.22057,34.808437,1.0,1.0,0,126.22057,34.808437,1.0,1.0,0
5979,9016800077,112.46439,33.97205,1.0,1.0,0,112.46439,33.97205,1.0,1.0,0
5980,9016800079,12.630932,10.34284,1.0,1.0,0,11.915496,11.058276,1.0,1.0,0
5981,9016800080,11.743453,5.7558093,1.0,1.0,0,11.743453,5.7558093,1.0,1.0,0
5982,9016800084,17.773304,5.9599757,1.0,1.0,0,17.773304,5.9599757,1.0,1.0,0
5983,9016800087,24.18404,3.5825462,1.0,1.0,0,24.18404,3.5825462,1.0,1.0,0
5984,9016800089,17.349941,2.2197013,1.0,1.0,0,14.423566,0.543613,1.0,1.0,0
5985,9016800092,13.40176,3.4501433,1.0,1.0,0,8.293014,2.4283943,1.0,1.0,0
5986,9016800093,34.09517,4.860758,1.0,1.0,0,34.09517,4.860758,1.0,1.0,0
5987,9016800094,19.526787,2.9376023,1.0,1.0,0,19.526787,2.9376023,1.0,1.0,0
5988,9016800095,83.00363,31.258713,1.0,1.0,0,83.00363,31.258713,1.0,1.0,0
5989,9016800099,28.993637,3.6981313,1.0,1.0,0,28.993637,3.6981313,1.0,1.0,0
5990,9016800103,21.356356,2.2219768,1.0,1.0,0,21.356356,2.2219768,1.0,1.0,0
5991,9016800105,22.209705,3.1445425,1.0,1.0,0,22.209705,3.1445425,1.0,1.0,0
5992,9016800106,75.49251,13.12059,1.0,1.0,0,75.49251,13.12059,1.0,1.0,0
5993,9016800108,72.8382,11.896777,1.0,1.0,0,72.8382,11.896777,1.0,1.0,0
5994,9016800109,5.45148,1.3563533,1.0,1.0,0,5.45148,1.3563533,1.0,1.0,0
5995,9016800110,77.96489,12.220774,1.0,1.0,0,77.96489,12.220774,1.0,1.0,0
5996,9016800111,49.852818,9.523009,1.0,1.0,0,49.852818,9.523009,1.0,1.0,0
5997,9016800113,9.380282,4.755394,1.0,1.0,0,6.5260525,1.1426903,1.0,1.0,0
5998,9016800122,9.646548,1.3308059,1.0,1.0,0,9.646548,1.3308059,1.0,1.0,0
5999,9016800123,32.74973,11.6444025,1.0,1.0,0,32.74973,11.6444025,1.0,1.0,0
6000,9016800125,38.068733,7.5415936,1.0,1.0,0,38.068733,7.5415936,1.0,1.0,0
6001,9016800127,49.973698,8.4197235,1.0,1.0,0,49.973698,8.4197235,1.0,1.0,0
6002,9016800130,67.49101,16.799911,1.0,1.0,0,67.49101,16.799911,1.0,1.0,0
6003,9016800131,12.584031,3.2477767,1.0,1.0,0,12.584031,3.2477767,1.0,1.0,0
6004,9016800132,68.42072,6.6927238,1.0,1.0,0,68.42072,6.6927238,1.0,1.0,0
6005,9016800138,38.936577,5.1134024,1.0,1.0,0,38.936577,5.1134024,1.0,1.0,0
6006,9016800143,20.96606,4.4146333,1.0,1.0,0,20.96606,4.4146333,1.0,1.0,0
6007,9016800144,28.82689,5.1563163,1.0,1.0,0,28.82689,5.1563163,1.0,1.0,0
6008,9016800147,56.052708,11.19638,1.0,1.0,0,56.052708,11.19638,1.0,1.0,0
6009,9016800153,46.678112,8.489863,1.0,1.0,0,46.678112,8.489863,1.0,1.0,0
6010,9016800156,123.25163,51.89101,1.0,1.0,0,123.25163,51.89101,1.0,1.0,0
6011,9016800157,67.33652,13.439182,1.0,1.0,0,67.33652,13.439182,1.0,1.0,0
6012,9016800160,33.639755,6.088412,1.0,1.0,0,33.639755,6.088412,1.0,1.0,0
6013,9016800163,16.63957,1.1573193,1.0,1.0,0,16.63957,1.1573193,1.0,1.0,0
6014,9016800167,54.647633,22.014816,1.0,1.0,0,54.647633,22.014816,1.0,1.0,0
6015,9016800171,10.15716,8.918179,1.0,1.0,0,10.15716,8.918179,1.0,1.0,0
6016,9016800173,51.608215,6.043945,1.0,1.0,0,51.608215,6.043945,1.0,1.0,0
6017,9016800174,75.154724,19.737518,1.0,1.0,0,75.154724,19.737518,1.0,1.0,0
6018,9016800185,21.362747,2.2874086,1.0,1.0,0,21.362747,2.2874086,1.0,1.0,0
6019,9016800186,10.796687,6.0415196,1.0,1.0,0,9.414382,1.8081486,1.0,1.0,0
6020,9016800187,29.964067,3.5354521,1.0,1.0,0,27.916265,7.096337,1.0,1.0,0
6021,9016800197,122.48152,35.066784,1.0,1.0,0,122.48152,35.066784,1.0,1.0,0
6022,9016800203,4.3518205,0.5820604,1.0,1.0,0,4.3518205,0.5820604,1.0,1.0,0
6023,9016800213,9.683104,1.2652171,1.0,1.0,0,9.683104,1.2652171,1.0,1.0,0
6024,9016800216,35.85012,11.058028,1.0,1.0,0,22.546244,6.1338525,1.0,1.0,0
6025,9016800219,7.7104692,1.2944353,1.0,1.0,0,7.7104692,1.2944353,1.0,1.0,0
6026,9016800222,66.46636,11.512063,1.0,1.0,0,66.46636,11.512063,1.0,1.0,0
6027,9016800225,52.749607,23.129894,1.0,1.0,0,50.775574,8.575889,1.0,1.0,0
6028,9016800228,21.673635,42.663124,1.0,1.0,0,20.983946,3.9119158,1.0,1.0,0
6029,9016800229,66.28665,10.716154,1.0,1.0,0,66.28665,10.716154,1.0,1.0,0
6030,9016800231,13.0942955,2.45852,1.0,1.0,0,13.0942955,2.45852,1.0,1.0,0
6031,9016800232,12.143941,2.5497475,1.0,1.0,0,12.143941,2.5497475,1.0,1.0,0
6032,9016800234,69.46312,13.620085,1.0,1.0,0,69.46312,13.620085,1.0,1.0,0
6033,9016800236,58.98492,10.961613,1.0,1.0,0,58.98492,10.961613,1.0,1.0,0
6034,9016800241,17.669594,2.409154,1.0,1.0,0,16.73229,2.5966148,1.0,1.0,0
6035,9016800243,25.805286,4.8846097,1.0,1.0,0,22.041477,3.6648896,1.0,1.0,0
6036,9016800245,11.900707,6.696956,1.0,1.0,0,11.328572,7.26909,1.0,1.0,0
6037,9016800246,12.840056,2.3468463,1.0,1.0,0,12.840056,3.364007,1.0,1.0,0
6038,9016800259,21.473951,3.922826,1.0,1.0,0,20.610287,3.557933,1.0,1.0,0
6039,9016800263,33.471466,8.170302,1.0,1.0,0,21.084301,5.6928697,1.0,1.0,0
6040,9016800266,7.11909,9.9711075,1.0,1.0,0,7.11909,9.9711075,1.0,1.0,0
6041,9016800272,55.183167,9.846657,1.0,1.0,0,47.223724,4.0168867,1.0,1.0,0
6042,9016800274,5.4374228,5.0533633,1.0,1.0,0,5.4374228,5.0533633,1.0,1.0,0
6043,9016800275,47.689697,2.4990666,1.0,1.0,0,47.689697,2.4990666,1.0,1.0,0
6044,9016800276,38.934536,10.208837,1.0,1.0,0,23.938084,7.2095456,1.0,1.0,0
6045,9016800284,18.232368,3.5027106,1.0,1.0,0,18.232368,3.5027106,1.0,1.0,0
6046,9016800287,28.79801,1.8579383,1.0,1.0,0,25.546623,2.5082157,1.0,1.0,0
6047,9016800297,39.475315,5.995314,1.0,1.0,0,29.411293,2.1689599,1.0,1.0,0
6048,9016800303,58.635185,3.864827,1.0,1.0,0,27.916265,13.750409,1.0,1.0,0
6049,9016800304,56.48829,4.4424024,1.0,1.0,0,56.48829,4.4424024,1.0,1.0,0
6050,9016800307,10.357986,1.8204079,1.0,1.0,0,10.357986,1.8204079,1.0,1.0,0
6051,9016800308,16.03824,2.7265832,1.0,1.0,0,14.921112,2.0905209,1.0,1.0,0
6052,9016800314,9.593807,1.7214321,1.0,1.0,0,9.593807,2.2628043,1.0,1.0,0
6053,9016800317,52.749607,7.71033,1.0,1.0,0,43.737637,2.2030506,1.0,1.0,0
6054,9016800318,13.8326435,2.6588438,1.0,1.0,0,12.246467,2.3869505,1.0,1.0,0
6055,9016800321,24.11155,17.555126,1.0,1.0,0,15.41053,1.7561296,1.0,1.0,0
6056,9016800323,6.374539,1.2308246,1.0,1.0,0,4.9343576,0.84938526,1.0,1.0,0
6057,9016800341,23.844017,3.6715398,1.0,1.0,0,19.353344,2.218747,1.0,1.0,0
6058,9016800343,12.132089,2.1237607,1.0,1.0,0,9.453704,1.0557407,1.0,1.0,0
6059,9016800346,21.673635,22.472898,1.0,1.0,0,18.74276,4.2358894,1.0,1.0,0
6060,9016800347,19.31905,18.459929,1.0,1.0,0,12.0669775,1.5216014,1.0,1.0,0
6061,9016800351,9.453704,2.8110538,1.0,1.0,0,9.453704,2.8110538,1.0,1.0,0
6062,9016800356,57.00134,21.13284,1.0,1.0,0,29.890415,17.621134,1.0,1.0,0
6063,9016800358,4.058716,0.8104783,1.0,1.0,0,4.058716,0.8104783,1.0,1.0,0
6064,9016800361,12.132089,1.2537432,1.0,1.0,0,12.132089,1.2537432,1.0,1.0,0
6065,9016800378,7.910944,1.1925606,1.0,1.0,0,7.5862536,1.3622104,1.0,1.0,0
6066,9016800385,7.0766587,1.2097299,1.0,1.0,0,4.9907484,0.6705787,1.0,1.0,0
6067,9016800386,17.354065,0.73462206,1.0,1.0,0,15.073905,2.028224,1.0,1.0,0
6068,9016800389,6.480545,0.94769,1.0,1.0,0,5.1958675,0.1347454,1.0,1.0,0
6069,9016800393,7.197445,0.48703173,1.0,1.0,0,5.592011,1.6685628,1.0,1.0,0
6070,9016800396,1.7373097,0.45767036,1.0,1.0,0,1.0663661,0.32348165,1.0,1.0,0
6071,9016800400,4.1661215,0.5840978,1.0,1.0,0,3.958516,0.6256189,1.0,1.0,0
6072,9016800412,33.91089,35.71471,1.0,1.0,0,30.176609,4.441034,1.0,1.0,0
6073,9016800416,12.0669775,1.3417383,1.0,1.0,0,7.8771424,1.7764398,1.0,1.0,0
6074,9016800424,48.17379,6.1737733,1.0,1.0,0,44.350838,5.811805,1.0,1.0,0
6075,9016800425,2.6582232,0.5157524,1.0,1.0,0,2.6449797,0.5184011,1.0,1.0,0
6076,9016800428,33.91089,6.336074,1.0,1.0,0,23.754425,6.1887455,1.0,1.0,0
6077,9016800434,31.932116,4.8710966,1.0,1.0,0,22.550848,2.9948432,1.0,1.0,0
6078,9016800440,74.566864,21.11272,1.0,1.0,0,44.54512,15.108372,1.0,1.0,0
6079,9016800455,4.0068693,1.033841,1.0,1.0,0,4.0068693,1.033841,1.0,1.0,0
6080,9016800469,44.350838,22.130503,1.0,1.0,0,44.350838,22.130503,1.0,1.0,0
6081,9016800473,8.424809,1.501055,1.0,1.0,0,8.424809,1.501055,1.0,1.0,0
6082,9016800492,7.2525973,0.9440402,1.0,1.0,0,6.830531,1.0543072,1.0,1.0,0
6083,9016800498,10.455937,2.05131,1.0,1.0,0,10.455937,2.05131,1.0,1.0,0
6084,9016800500,40.086246,6.3508573,1.0,1.0,0,37.032413,4.963416,1.0,1.0,0
6085,9016800501,14.554765,2.4956405,1.0,1.0,0,10.730626,2.045213,1.0,1.0,0
6086,9016800526,31.658577,2.8053734,1.0,1.0,0,24.491465,4.0138445,1.0,1.0,0
6087,9016800543,6.395843,1.2678803,1.0,1.0,0,5.1540637,1.0989594,1.0,1.0,0
6088,9016800557,4.0172315,1.4460541,1.0,1.0,0,1.9954056,0.28128737,1.0,1.0,0
6089,9016800558,13.23329,3.7401564,1.0,1.0,0,7.910944,2.6756873,1.0,1.0,0
6090,9016800559,7.273352,1.911889,1.0,1.0,0,4.22696,0.81695396,1.0,1.0,0
6091,9016800571,2.8767533,0.5455335,1.0,1.0,0,2.6882806,0.3868781,1.0,1.0,0
6092,9016800577,6.9991407,4.453593,1.0,1.0,0,5.0905976,0.305981,1.0,1.0,0
6093,9016800588,7.259034,1.304581,1.0,1.0,0,6.921252,0.9667987,1.0,1.0,0
6094,9016800602,18.844341,2.437536,1.0,1.0,0,18.844341,2.437536,1.0,1.0,0
6095,9016800608,6.0360355,0.794765,1.0,1.0,0,3.7028377,0.48373264,1.0,1.0,0
6096,9016800616,14.969794,1.9650255,1.0,1.0,0,11.207945,1.1489776,1.0,1.0,0
6097,9016800660,4.9907484,0.83405447,1.0,1.0,0,3.958516,0.55082333,1.0,1.0,0
6098,9016800662,3.9649568,0.54438263,1.0,1.0,0,3.636178,0.6299518,1.0,1.0,0
6099,9016800674,14.365235,2.271657,1.0,1.0,0,11.575055,1.3016963,1.0,1.0,0
6100,9016800679,2.0767438,0.2663683,1.0,1.0,0,2.0767438,0.2663683,1.0,1.0,0
6101,9016800687,4.27869,0.72494787,1.0,1.0,0,3.636178,0.5538958,1.0,1.0,0
6102,9016800717,10.38754,1.903101,1.0,1.0,0,7.6259584,1.3802053,1.0,1.0,0
6103,9016800722,4.194871,0.6488874,1.0,1.0,0,4.007063,0.65116596,1.0,1.0,0
6104,9016800729,2.757991,0.39762902,1.0,1.0,0,2.757991,0.39762902,1.0,1.0,0
6105,9016800742,6.462006,2.116831,1.0,1.0,0,3.1330135,1.4656233,1.0,1.0,0
