target_name,califaid,raj2000,dej2000,redshift,sdss_z,maj_axis,mstar,mstar_min,mstar_max,chi2,vmax_nocorr,vmax_denscorr,magu,err_magu,u_ext,abs_u_min,abs_u_max,magg,err_magg,g_ext,abs_g_min,abs_g_max,magr,err_magr,r_ext,abs_r_min,abs_r_max,magi,err_magi,i_ext,abs_i_min,abs_i_max,magz,err_magz,z_ext,abs_z_min,abs_z_max,hubtyp,minhubtyp,maxhubtyp,bar,flag_release_comb,flag_release_v1200,flag_release_v500,axis_ratio,position_angle,el_hlr,modmag_r
NGC5908,791,229.17996215820312,55.409568786621094,0.0127,0.0112,55.08,11.223,11.127,11.326,1.6188,145000.0,83100.0,14.0911,14.0911,,-19.824,-19.694,12.38478,12.38478,,-21.395,-21.348,11.57684,11.57684,,-22.174,-22.134,11.06674,11.06674,,-22.642,-22.591,10.83102,10.83102,,-23.041,-22.945,S a,S a,S b,A,1,1,1,0.23584,152.92361,34.452,
UGC09842,792,231.274169921875,37.96017074584961,0.0315,0.0297,58.32,10.693,10.584,10.801,0.41071,1140000.0,1250000.0,15.78436,15.78436,,-19.989,-19.854,14.59865,14.59865,,-21.209,-21.163,13.9719,13.9719,,-21.747,-21.712,13.61142,13.61142,,-22.108,-22.054,13.29865,13.29865,,-22.429,-22.331,S bc,S ab,S cd,B,0,0,1,0.50204,-11.51835,11.088,
UGC09849,793,231.31854248046875,53.40705871582031,0.0133,0.0116,60.05,9.4408,9.3353,9.5475,0.19037,211000.0,121000.0,15.8986,15.8986,,-17.999,-17.856,14.92013,14.92013,,-18.986,-18.932,14.49508,14.49508,,-19.315,-19.293,14.25423,14.25423,,-19.589,-19.537,14.03054,14.03054,,-19.85,-19.766,S d,S c,S dm,A (A .. AB),0,1,0,0.21951,78.40571,22.572,
NGC5928,794,231.51197814941406,18.073640823364258,0.0172,0.0149,58.52,11.045,10.89,11.197,0.083144,416000.0,276000.0,14.53576,14.53576,,-20.329,-20.001,13.01505,13.01505,,-21.655,-21.526,12.18614,12.18614,,-22.262,-22.201,11.77715,11.77715,,-22.679,-22.585,11.50562,11.50562,,-23.043,-22.89,E 4,E 1,E 5,A,1,1,1,0.69412,98.85795,15.84,
NGC5930,795,231.5331268310547,41.67605972290039,0.0106,0.0088,63.23,10.633,10.526,10.736,0.13689,106000.0,74900.0,14.16858,14.16858,,-19.388,-19.212,12.70449,12.70449,,-20.736,-20.673,11.98441,11.98441,,-21.356,-21.313,11.61625,11.61625,,-21.747,-21.69,11.35783,11.35783,,-22.082,-21.988,S ab (M),S a,S bc,AB (A .. B),1,1,1,0.84079,182.73235,16.632,
NGC5934,796,232.05320739746094,42.929901123046875,0.0208,0.0186,55.86,10.942,10.844,11.051,1.115,705000.0,497000.0,15.55194,15.55194,,-19.614,-19.485,13.75333,13.75333,,-21.143,-21.068,13.05799,13.05799,,-21.803,-21.763,12.6238,12.6238,,-22.23,-22.175,12.33155,12.33155,,-22.613,-22.514,S b (M),S a,S c,AB (A .. B),0,1,1,0.3724,185.7608,13.068,
UGC09873,797,232.46104431152344,42.62892150878906,0.0205,0.0188,46.5,10.098,9.998,10.196,4.4078,412000.0,293000.0,16.30993,16.30993,,-18.634,-18.494,15.08383,15.08383,,-19.85,-19.803,14.34081,14.34081,,-20.38,-20.348,14.12693,14.12693,,-20.726,-20.677,13.86889,13.86889,,-21.022,-20.937,S b,S a,S cd,A (A .. AB),1,1,1,0.2117,124.44789,21.384,
UGC09892,798,233.21644592285156,41.191471099853516,0.0207,0.0189,50.7,10.297,10.182,10.414,0.25476,551000.0,394000.0,16.03698,16.03698,,-18.909,-18.773,14.76716,14.76716,,-20.155,-20.11,14.11148,14.11148,,-20.71,-20.675,13.76599,13.76599,,-21.081,-21.02,12.72497,12.72497,,-21.41,-21.299,S bc,S a,S cd,A,1,1,1,0.28705,100.23151,16.632,
NGC5951,799,233.42945861816406,15.00724983215332,0.0077,0.0059,72.37,9.817,9.7123,9.9252,1.2307,49600.0,62300.0,14.27254,14.27254,,-18.611,-18.472,13.15015,13.15015,,-19.686,-19.631,12.60396,12.60396,,-20.081,-20.055,12.33063,12.33063,,-20.379,-20.329,12.15474,12.15474,,-20.648,-20.566,S cd,S b,S m,AB (A .. B),1,1,1,0.21949,182.19429,41.58,
UGC09901,800,233.61221313476562,12.270179748535156,0.0125,0.0106,45.74,9.5811,9.4735,9.6859,1.6549,70700.0,40300.0,16.19774,16.19774,,-17.788,-17.655,14.88326,14.88326,,-18.942,-18.884,14.41078,14.41078,,-19.375,-19.346,14.02379,14.02379,,-19.692,-19.641,13.89152,13.89152,,-19.978,-19.889,S c,S a,S d,A (A .. AB),0,0,1,0.23681,178.59222,17.424,
NGC5953,801,233.63494873046875,15.193779945373535,0.0083,0.0066,46.04,10.478,10.377,10.572,0.90758,12700.0,13900.0,14.02153,14.02153,,-19.145,-19.011,12.48828,12.48828,,-20.491,-20.438,11.7902,11.7902,,-21.093,-21.06,11.42713,11.42713,,-21.468,-21.422,11.2025,11.2025,,-21.788,-21.71,S a (M),S a,S a,A,1,1,1,0.85907,42.14348,10.296,
ARP220,802,233.7383575439453,23.503679275512695,0.0202,0.0181,47.33,10.877,10.784,10.997,3.2529,392000.0,270000.0,15.22672,15.22672,,-20.026,-19.901,13.35652,13.35652,,-21.511,-21.441,12.86201,12.86201,,-22.002,-21.98,12.44469,12.44469,,-22.357,-22.31,12.23454,12.23454,,-22.7,-22.619,S d (M),S 0,S r,A (A .. B),1,1,1,0.90187,162.61479,14.256,
VIIZw700,2851,258.8470458984375,57.43294906616211,0.0318,0.03222,28.16889,10.823,10.691,10.956,81.269,,,18.51791,18.51791,0.18644,-18.841,-18.58,15.4038,15.4038,0.13718,-20.418,-20.297,14.44617,14.44617,0.09949,-21.157,-21.1,14.02924,14.02924,0.07544,-21.627,-21.549,14.07183,14.07183,0.05349,-22.035,-21.902,S 0a (m),E 0,E r,A,1,1,1,0.88,117.32,7.04289,14.5488
NGC5971,804,233.90374755859375,56.46168899536133,0.0159,0.0113,50.16,10.317,10.215,10.422,0.49316,112000.0,64500.0,15.2968,15.2968,,-18.991,-18.855,14.02787,14.02787,,-20.244,-20.196,13.41865,13.41865,,-20.798,-20.764,13.03342,13.03342,,-21.163,-21.112,12.82302,12.82302,,-21.48,-21.389,S b,S ab,S b,AB (A .. B),1,1,1,0.49239,128.34904,12.672,
UGC09919,805,233.91529846191406,12.606389999389648,0.0126,0.0106,69.67,9.6529,9.5413,9.7608,0.46553,256000.0,146000.0,16.14741,16.14741,,-17.894,-17.757,14.78822,14.78822,,-19.077,-19.019,14.24834,14.24834,,-19.526,-19.495,13.93182,13.93182,,-19.844,-19.793,13.75412,13.75412,,-20.131,-20.041,S c,S a,S m,A,1,1,1,0.11516,170.51999,23.364,
NGC5966,806,233.9671173095703,39.76890182495117,0.0168,0.015,49.8,11.009,10.806,11.215,3.7697,262000.0,174000.0,15.07248,15.07248,,-20.139,-19.654,12.49536,12.49536,,-21.469,-21.251,12.20914,12.20914,,-22.076,-21.986,11.45696,11.45696,,-22.501,-22.384,11.68569,11.68569,,-22.894,-22.693,E 4,E 1,E 7,A,1,1,1,0.5993,87.33591,18.612,
IC4566,807,234.17567443847656,43.53932189941406,0.021,0.0186,46.87,10.954,10.853,11.061,0.010658,411000.0,290000.0,15.18105,15.18105,,-19.87,-19.739,13.6611,13.6611,,-21.288,-21.242,12.89802,12.89802,,-21.961,-21.922,12.50684,12.50684,,-22.376,-22.326,12.15941,12.15941,,-22.739,-22.639,S b,S ab,S b,B,1,1,1,0.69347,147.89973,15.84,
NGC0472,9000,20.119539260864258,32.70903015136719,0.0177,0.0,36.48531,10.965,10.841,11.025,9.7968,,,16.38547,16.38547,0.25261,-18.622,-18.487,14.21066,14.21066,0.18587,-20.381,-20.337,13.37273,13.37273,0.13481,-21.114,-21.091,12.9409,12.9409,0.10222,-21.595,-21.568,12.69526,12.69526,0.07248,-22.037,-21.937,E 1,E 0,E 2,A,0,0,1,0.9,84.38,4.62038,13.26991
NGC1270,9001,49.74229049682617,41.470008850097656,0.0163,0.0,33.41867,11.151,11.062,11.249,3.9753,,,16.16627,16.16627,0.84917,-19.184,-19.06,13.96388,13.96388,0.62481,-20.911,-20.844,12.94487,12.94487,0.45316,-21.722,-21.684,12.40974,12.40974,0.34362,-22.218,-22.167,12.02135,12.02135,0.24363,-22.636,-22.543,E 2,E 1,E 3,A,0,0,1,0.92,179.12,5.04792,12.88977
NGC1271,9002,49.797000885009766,41.353248596191406,0.0199,0.0,26.70317,10.937,10.858,11.037,3.139,,,16.88062,16.88062,0.85228,-18.904,-18.779,14.75255,14.75255,0.6271,-20.569,-20.502,13.75538,13.75538,0.45482,-21.352,-21.31,13.23487,13.23487,0.34488,-21.828,-21.775,12.84397,12.84397,0.24452,-22.238,-22.142,S 0,E 7,E 0a,A (A .. B),0,0,1,0.71,128.12,3.71276,13.70678
UGC10043,811,237.17250061035156,21.869760513305664,0.0091,0.0072,49.97,9.7606,9.6357,9.8814,0.46219,27200.0,26100.0,15.70174,15.70174,,-17.528,-17.267,14.53358,14.53358,,-18.77,-18.666,13.77644,13.77644,,-19.315,-19.268,13.40488,13.40488,,-19.69,-19.622,13.08393,13.08393,,-20.021,-19.913,S ab,S 0,S bc,AB (A .. AB),1,1,1,0.26281,150.69344,26.928,
NGC1281,9004,50.02545928955078,41.63003158569336,0.0141,0.0,29.39316,10.852,10.771,10.927,5.4388,,,16.84395,16.84395,0.85808,-18.221,-18.105,14.54254,14.54254,0.63137,-20.031,-19.93,13.51816,13.51816,0.45792,-20.822,-20.781,12.99881,12.99881,0.34723,-21.321,-21.269,12.59877,12.59877,0.24619,-21.749,-21.674,S 0,E 7,E 0a,A,0,0,1,0.69,77.07,4.87527,13.46921
NGC2767,9005,137.5495147705078,50.40129852294922,0.0165,0.01645,29.08594,10.75,10.671,10.838,1.6932,,,16.11891,16.11891,0.09675,-18.452,-18.324,14.26242,14.26242,0.07119,-20.091,-20.039,13.40459,13.40459,0.05163,-20.892,-20.853,12.95766,12.95766,0.03915,-21.369,-21.316,12.67621,12.67621,0.02776,-21.774,-21.68,S 0,E 0,E 0,A,0,0,1,0.84,160.93,5.71646,13.39012
UGC10097,814,238.9302520751953,47.86725997924805,0.0215,0.0199,51.88,11.458,11.322,11.606,0.46108,685000.0,511000.0,14.85878,14.85878,,-20.458,-20.189,12.97189,12.97189,,-21.984,-21.872,12.10302,12.10302,,-22.725,-22.667,11.74003,11.74003,,-23.206,-23.127,11.34422,11.34422,,-23.629,-23.486,E 5,E 1,E 0,A,1,1,1,0.74401,133.38017,14.652,
PGC11179,9007,44.390281677246094,5.976920127868652,0.0225,0.0,26.20861,10.915,10.824,11.0,1.0939,,,17.06838,17.06838,0.96402,-19.058,-18.929,15.03328,15.03328,0.70931,-20.65,-20.602,14.01547,14.01547,0.51445,-21.423,-21.383,13.47744,13.47744,0.39009,-21.886,-21.834,13.09152,13.09152,0.27658,-22.279,-22.184,S 0,S 0,S 0,A,0,0,1,0.66,158.81,3.59027,13.90644
NGC6021,816,239.3778533935547,15.956049919128418,0.0179,0.0158,45.14,11.006,10.898,11.115,0.12718,226000.0,153000.0,15.14236,15.14236,,-19.696,-19.532,13.45988,13.45988,,-21.174,-21.114,12.66757,12.66757,,-21.883,-21.835,12.22395,12.22395,,-22.322,-22.263,11.89264,11.89264,,-22.704,-22.593,E 5,E 3,E 0,A,1,1,1,0.78375,152.35757,9.504,
PGC32873,9009,164.06690979003906,42.3331413269043,0.0251,0.02502,29.75809,10.934,10.834,11.027,2.3879,,,16.7586,16.7586,0.06489,-18.75,-18.628,14.8359,14.8359,0.04775,-20.423,-20.362,13.96393,13.96393,0.03463,-21.232,-21.194,13.53432,13.53432,0.02626,-21.721,-21.671,13.20885,13.20885,0.01862,-22.143,-22.049,S 0,S 0,S 0a,A,0,0,1,0.55,44.81,2.95731,13.81623
UGC10123,818,239.76234436035156,51.3046989440918,0.0142,0.0126,48.57,10.521,10.422,10.62,0.035934,141000.0,84400.0,15.8273,15.8273,,-18.299,-18.165,14.24558,14.24558,,-19.807,-19.761,13.43498,13.43498,,-20.549,-20.512,12.98926,12.98926,,-21.004,-20.952,12.66378,12.66378,,-21.396,-21.29,S ab,S a,S c,A (A .. AB),1,1,1,0.18716,53.81551,18.216,
NGC6027,819,239.80224609375,20.76335906982422,0.0169,0.0148,57.37,10.817,10.665,10.971,1.5001,383000.0,254000.0,15.56503,15.56503,,-19.542,-19.231,13.51328,13.51328,,-20.939,-20.808,12.8448,12.8448,,-21.574,-21.51,12.36088,12.36088,,-22.002,-21.911,12.20953,12.20953,,-22.377,-22.229,S a (M),S 0,S r,AB (A .. B),1,1,1,0.55108,93.63305,16.632,
NGC6032,820,240.7546844482422,20.95591926574707,0.0163,0.0145,49.4,10.527,10.431,10.624,4.6552,228000.0,150000.0,15.4211,15.4211,,-19.405,-19.273,13.9077,13.9077,,-20.709,-20.662,13.21112,13.21112,,-21.295,-21.261,12.70497,12.70497,,-21.666,-21.616,12.6096,12.6096,,-21.974,-21.891,S bc,S ab,S c,B,1,1,1,0.30491,180.08734,27.324,
NGC6060,821,241.4666290283203,21.484909057617188,0.0168,0.0151,70.32,10.934,10.83,11.037,0.13834,756000.0,504000.0,14.40371,14.40371,,-20.368,-20.233,13.02178,13.02178,,-21.653,-21.607,12.2882,12.2882,,-22.234,-22.198,11.87601,11.87601,,-22.61,-22.56,11.56574,11.56574,,-22.938,-22.846,S b,S a,S c,A,1,1,1,0.40446,100.193,28.512,
UGC10205,822,241.66741943359375,30.099069595336914,0.0237,0.0219,52.64,10.997,10.884,11.108,0.57192,960000.0,1110000.0,15.10759,15.10759,,-20.387,-20.193,13.58134,13.58134,,-21.715,-21.645,12.85919,12.85919,,-22.317,-22.27,12.4346,12.4346,,-22.705,-22.642,12.21421,12.21421,,-23.038,-22.938,S 0a,S 0,S a,A (A .. AB),1,1,1,0.5775,132.00146,19.404,
NGC6977,2871,313.123779296875,-5.746089935302734,0.0204,0.02043,43.69424,10.93,10.86,11.034,9.1417,,,15.93457,15.93457,0.41021,-19.497,-19.371,13.94394,13.94394,0.30183,-21.115,-21.016,13.12912,13.12912,0.21891,-21.759,-21.713,12.73335,12.73335,0.16599,-22.171,-22.111,12.56035,12.56035,0.11769,-22.536,-22.463,S b,S a,S bc,AB (A .. B),1,1,1,0.69,139.92,11.84644,13.21448
IC1199,824,242.6431121826172,10.040369987487793,0.0179,0.0158,49.46,10.669,10.512,10.842,39.058,297000.0,201000.0,14.87597,14.87597,,-19.676,-19.405,13.82292,13.82292,,-20.898,-20.815,13.30265,13.30265,,-21.46,-21.411,12.39981,12.39981,,-21.878,-21.761,12.53084,12.53084,,-22.245,-22.051,S b,S b,S bc,AB (A .. B),1,1,1,0.41216,160.38264,20.988,
UGC11680NED02,2873,316.9410705566406,3.8778600692749023,0.0265,0.0,6.97623,9.8273,9.709,9.9411,0.49091,,,16.72389,16.72389,0.43092,-18.998,-18.836,15.73993,15.73993,0.31707,-19.922,-19.868,15.27998,15.27998,0.22997,-20.238,-20.213,14.98689,14.98689,0.17437,-20.51,-20.454,14.57547,14.57547,0.12363,-20.779,-20.683,S 0a (m),S 0,S c,A (A .. AB),1,1,1,0.82,126.53,1.13531,15.23995
NGC6081,826,243.23690795898438,9.867110252380371,0.0194,0.0171,48.19,11.118,11.024,11.195,2.9228,345000.0,236000.0,15.49483,15.49483,,-19.581,-19.456,13.61644,13.61644,,-21.18,-21.128,12.78481,12.78481,,-21.949,-21.907,12.31308,12.31308,,-22.405,-22.354,12.07441,12.07441,,-22.796,-22.704,S 0a,S 0,S ab,A,1,1,1,0.46067,129.25114,12.276,
UGC10297,827,243.8702392578125,18.90472984313965,0.0095,0.0077,54.52,9.4604,9.3017,9.619,4.654,45600.0,39300.0,15.74645,15.74645,,-17.697,-17.336,14.58434,14.58434,,-18.748,-18.594,14.23049,14.23049,,-19.111,-19.073,13.46972,13.46972,,-19.441,-19.333,13.6028,13.6028,,-19.733,-19.576,S c,S a,S m,A (A .. AB),1,1,1,0.22293,180.65881,18.612,
UGC10331,828,244.3380126953125,59.32012939453125,0.0164,0.0152,45.25,9.8871,9.7835,9.9951,3.3916,201000.0,134000.0,15.22424,15.22424,,-19.094,-18.953,14.28726,14.28726,,-20.083,-20.03,13.76091,13.76091,,-20.426,-20.402,13.59654,13.59654,,-20.7,-20.648,13.44612,13.44612,,-20.955,-20.875,S c (m),S b,S d,AB (A .. B),1,1,1,0.26138,138.53084,19.008,
NGC6125,829,244.79806518554688,57.98413848876953,0.0176,0.0154,49.84,11.384,11.23,11.534,0.17823,283000.0,190000.0,14.04904,14.04904,,-20.773,-20.465,12.3331,12.3331,,-22.189,-22.062,11.51934,11.51934,,-22.858,-22.796,11.11914,11.11914,,-23.305,-23.212,10.85644,10.85644,,-23.697,-23.54,E 1,E 0,E 2,A,1,1,1,0.91362,199.40636,21.78,
UGC10337,830,244.86917114257812,7.278749942779541,0.0313,0.0293,50.42,11.033,10.946,11.126,4.1034,1410000.0,1550000.0,16.06084,16.06084,,-20.055,-19.924,14.59218,14.59218,,-21.476,-21.436,13.70766,13.70766,,-22.166,-22.131,13.20852,13.20852,,-22.581,-22.53,13.03563,13.03563,,-22.924,-22.831,S b,S a,S c,A (A .. B),1,1,1,0.2905,65.04511,17.424,
NGC6132,831,245.91183471679688,11.786239624023438,0.0186,0.0166,49.57,10.212,10.106,10.321,0.17961,347000.0,236000.0,15.35775,15.35775,,-19.583,-19.451,14.20782,14.20782,,-20.646,-20.595,13.66237,13.66237,,-21.039,-21.013,13.3498,13.3498,,-21.337,-21.285,13.10449,13.10449,,-21.612,-21.528,S bc,S ab,S cd,A (A .. AB),1,1,1,0.36256,125.32373,14.652,
NGC6146,832,246.2930450439453,40.89287185668945,0.031,0.0292,48.05,11.629,11.48,11.773,0.35598,1470000.0,1610000.0,14.64484,14.64484,,-21.387,-21.1,12.98951,12.98951,,-22.805,-22.689,12.08581,12.08581,,-23.482,-23.419,11.75147,11.75147,,-23.926,-23.834,11.47927,11.47927,,-24.314,-24.163,E 5,E 3,E 0,A,1,1,1,0.76752,73.43559,15.048,
NGC6154,833,246.37701416015625,49.84025955200195,0.0216,0.0199,46.22,10.949,10.839,11.057,0.52603,482000.0,360000.0,14.83149,14.83149,,-20.341,-20.184,13.29339,13.29339,,-21.671,-21.61,12.6526,12.6526,,-22.258,-22.215,12.26495,12.26495,,-22.637,-22.581,12.04286,12.04286,,-22.971,-22.874,S ab,S 0,S b,B,1,1,1,0.64534,134.37297,22.176,
UGC10380,834,246.4579620361328,16.576059341430664,0.0311,0.0292,62.78,11.009,10.916,11.107,1.3007,1010000.0,1100000.0,16.47778,16.47778,,-19.623,-19.488,14.80897,14.80897,,-21.116,-21.073,13.97315,13.97315,,-21.847,-21.808,13.46955,13.46955,,-22.295,-22.24,13.20439,13.20439,,-22.677,-22.573,S b,S a,S c,AB (A .. AB),1,1,1,0.28317,112.74721,12.276,
NGC6150,835,246.45819091796875,40.488731384277344,0.0307,0.0292,45.06,11.426,11.349,11.512,2.7258,1410000.0,1540000.0,15.67433,15.67433,,-20.231,-20.106,13.87051,13.87051,,-21.848,-21.805,12.97024,12.97024,,-22.645,-22.606,12.5505,12.5505,,-23.113,-23.064,12.32942,12.32942,,-23.509,-23.412,E 7,E 6,E 0,A,1,1,1,0.48141,69.04399,11.88,
NGC6155,836,246.5347137451172,48.366790771484375,0.0098,0.0081,55.16,10.118,10.012,10.223,0.74166,55000.0,43000.0,14.05659,14.05659,,-19.203,-19.064,12.91834,12.91834,,-20.311,-20.256,12.39096,12.39096,,-20.734,-20.706,12.1306,12.1306,,-21.045,-20.994,11.93624,11.93624,,-21.323,-21.241,S c,S a,S cd,A (A .. AB),1,1,1,0.68278,149.09459,16.632,
UGC10384,837,246.69451904296875,11.580269813537598,0.0186,0.0165,45.45,10.271,10.168,10.381,1.0702,261000.0,178000.0,15.81043,15.81043,,-18.994,-18.849,14.63438,14.63438,,-20.197,-20.149,13.96036,13.96036,,-20.728,-20.695,13.561,13.561,,-21.084,-21.032,13.29291,13.29291,,-21.396,-21.306,S b,S a,S d,A (A .. AB),1,1,1,0.21838,92.15294,11.88,
UGC10388,838,246.76239013671875,16.382230758666992,0.0175,0.0154,49.37,10.817,10.692,10.933,0.17324,273000.0,183000.0,15.7834,15.7834,,-19.01,-18.871,14.17507,14.17507,,-20.48,-20.429,13.41294,13.41294,,-21.19,-21.155,12.86851,12.86851,,-21.663,-21.606,12.39314,12.39314,,-22.084,-21.969,S a,S 0,S ab,AB (A .. B),1,1,1,0.3981,127.94161,11.088,
NGC6166NED01,839,247.1630859375,39.55282974243164,0.0319,0.0268,55.07,11.95,11.739,12.169,0.009682,1410000.0,1490000.0,14.30302,14.30302,,-21.922,-21.499,12.52223,12.52223,,-23.351,-23.19,11.6856,11.6856,,-24.044,-23.98,11.25793,11.25793,,-24.546,-24.393,10.84845,10.84845,,-24.982,-24.732,E 4 (m),E 0,E 0,A,0,0,1,0.6932,215.04985,38.412,
NGC6173,840,247.43698120117188,40.81166076660156,0.0309,0.0294,63.7,11.725,11.528,11.928,1.0019,953000.0,1050000.0,14.29861,14.29861,,-21.879,-21.459,12.5866,12.5866,,-23.214,-23.054,11.53549,11.53549,,-23.846,-23.767,11.37048,11.37048,,-24.296,-24.149,11.15889,11.15889,,-24.691,-24.463,E 6,E 3,E 0,A,1,1,1,0.64762,139.13918,38.016,
NGC6168,841,247.83680725097656,20.185640335083008,0.0103,0.0086,45.31,9.8629,9.7593,9.9698,0.34618,36000.0,26000.0,15.18758,15.18758,,-18.416,-18.281,13.96838,13.96838,,-19.552,-19.5,13.37544,13.37544,,-20.002,-19.973,13.05456,13.05456,,-20.324,-20.273,12.811,12.811,,-20.612,-20.527,S c,S a,S m,AB (A .. AB),1,1,1,0.17783,110.46683,26.928,
NGC6186,842,248.60617065429688,21.5408992767334,0.0117,0.0098,55.18,10.569,10.477,10.668,1.1446,99400.0,58300.0,14.52114,14.52114,,-19.279,-19.14,13.14214,13.14214,,-20.613,-20.567,12.40611,12.40611,,-21.236,-21.201,11.97043,11.97043,,-21.623,-21.573,11.77315,11.77315,,-21.951,-21.861,S b,S ab,S c,B,1,1,1,0.34272,54.68244,20.196,
NGC6063,823,241.80413818359375,7.978990077972412,0.0114,0.0095,54.58,10.14,10.034,10.241,0.56086,87800.0,54300.0,14.80697,14.80697,,-18.924,-18.788,13.58437,13.58437,,-20.084,-20.034,13.01058,13.01058,,-20.553,-20.524,12.70098,12.70098,,-20.889,-20.839,12.29288,12.29288,,-21.198,-21.108,S bc,S a,S cd,A,1,1,1,0.60454,152.02676,20.592,
NGC6278,844,255.20968627929688,23.01103973388672,0.0111,0.0093,61.46,10.919,10.822,11.012,2.2862,118000.0,75700.0,14.83475,14.83475,,-19.134,-19.006,12.87437,12.87437,,-20.768,-20.695,12.0898,12.0898,,-21.486,-21.445,11.63899,11.63899,,-21.929,-21.884,11.33286,11.33286,,-22.319,-22.238,S 0a,S 0,S ab,AB (A .. B),1,1,1,0.56201,119.90471,11.088,
UGC10693,845,256.2209167480469,41.8654899597168,0.0293,0.028,59.67,11.507,11.391,11.618,2.5934,1210000.0,1330000.0,14.64203,14.64203,,-21.326,-21.112,12.94007,12.94007,,-22.73,-22.647,12.14209,12.14209,,-23.385,-23.33,11.69036,11.69036,,-23.793,-23.729,11.57319,11.57319,,-24.142,-24.042,E 7,E 4,E 0,AB (A .. B),1,1,1,0.68294,103.1443,22.968,
UGC10695,846,256.2732238769531,43.04315948486328,0.0292,0.028,51.32,11.3,11.11,11.503,0.56772,1440000.0,1590000.0,15.418,15.418,,-20.689,-20.284,13.69181,13.69181,,-22.055,-21.897,12.68223,12.68223,,-22.703,-22.629,12.4474,12.4474,,-23.161,-23.022,12.15972,12.15972,,-23.562,-23.343,E 5,E 2,E 0,A,1,1,1,0.67357,109.58637,24.552,
UGC10710,847,256.7188415527344,43.12221145629883,0.0294,0.0279,62.82,10.986,10.886,11.079,1.707,1110000.0,1220000.0,15.81349,15.81349,,-20.059,-19.923,14.25241,14.25241,,-21.459,-21.415,13.52316,13.52316,,-22.119,-22.08,13.06384,13.06384,,-22.524,-22.474,12.86244,12.86244,,-22.873,-22.779,S b,S a,S c,A (A .. AB),1,1,1,0.24667,148.41891,20.196,
NGC6310,848,256.989501953125,60.99016189575195,0.0128,0.0114,64.05,10.561,10.466,10.655,0.58689,243000.0,140000.0,15.11352,15.11352,,-18.869,-18.739,13.54555,13.54555,,-20.305,-20.262,12.79222,12.79222,,-20.989,-20.952,12.37733,12.37733,,-21.399,-21.352,12.13941,12.13941,,-21.75,-21.661,S b,S a,S c,A (A .. AB),1,1,1,0.21647,69.23178,23.76,
NGC6301,849,257.1364440917969,42.33911895751953,0.0293,0.0279,60.63,11.018,10.915,11.123,0.33321,1180000.0,1300000.0,14.65336,14.65336,,-21.092,-20.962,13.41363,13.41363,,-22.27,-22.223,12.82748,12.82748,,-22.762,-22.731,12.47512,12.47512,,-23.102,-23.05,12.26158,12.26158,,-23.401,-23.31,S bc,S a,S c,A (A .. AB),1,1,1,0.60166,108.75782,24.552,
NGC6314,850,258.16131591796875,23.27008056640625,0.0239,0.0221,53.54,11.211,11.111,11.32,0.082156,1040000.0,1220000.0,15.27499,15.27499,,-20.3,-20.169,13.6058,13.6058,,-21.764,-21.718,12.79449,12.79449,,-22.463,-22.424,12.3475,12.3475,,-22.895,-22.844,11.98168,11.98168,,-23.275,-23.166,S ab,S 0,S c,A,1,1,1,0.50953,175.72565,12.672,
NGC6338,851,258.8457336425781,57.411190032958984,0.0286,0.0274,61.53,11.691,11.557,11.829,2.3219,1190000.0,1290000.0,14.94718,14.94718,,-21.262,-21.005,12.78102,12.78102,,-22.771,-22.655,11.96135,11.96135,,-23.477,-23.415,11.59591,11.59591,,-23.935,-23.851,11.38084,11.38084,,-24.336,-24.195,E 5,E 1,E 0,A,1,1,1,0.65829,196.36568,28.116,
UGC10796,852,259.1988525390625,61.92012023925781,0.0117,0.0102,46.02,9.4499,9.3394,9.5531,0.018135,64500.0,36600.0,15.43323,15.43323,,-18.302,-18.146,14.29796,14.29796,,-19.287,-19.221,14.01004,14.01004,,-19.556,-19.537,13.76363,13.76363,,-19.808,-19.753,13.52251,13.52251,,-20.058,-19.968,S cd,S c,S d,AB (A .. B),1,1,1,0.49055,113.80323,20.592,
NGC6361,853,259.6711730957031,60.608158111572266,0.0141,0.0128,48.16,10.92,10.817,11.022,0.016493,144000.0,87300.0,14.89036,14.89036,,-19.279,-19.147,13.28119,13.28119,,-20.789,-20.743,12.46694,12.46694,,-21.53,-21.489,12.00801,12.00801,,-21.987,-21.934,11.66176,11.66176,,-22.384,-22.278,S ab,S a,S c,A,0,0,1,0.20559,232.84657,28.116,
NGC7559B,2902,348.94403076171875,13.290240287780762,0.0151,0.01524,36.75166,10.842,10.783,10.936,14.915,,,15.95451,15.95451,0.27315,-18.693,-18.595,13.8448,13.8448,0.20098,-20.434,-20.333,12.98192,12.98192,0.14577,-21.175,-21.123,12.57012,12.57012,0.11053,-21.626,-21.565,12.41093,12.41093,0.07837,-22.019,-21.923,E 7 (m),E 1,E 0,A,1,1,1,0.94,65.7,9.95687,12.86345
UGC10257,825,242.7813262939453,38.25130081176758,0.0146,0.0127,69.54,10.084,9.9812,10.186,3.0507,440000.0,266000.0,15.28453,15.28453,,-18.82,-18.685,14.14016,14.14016,,-19.981,-19.933,13.58175,13.58175,,-20.468,-20.438,13.18379,13.18379,,-20.802,-20.753,13.09885,13.09885,,-21.09,-21.006,S bc,S ab,S cd,A (A .. AB),0,1,1,0.23202,163.91423,20.196,
