id,ra,dec,survey,filename,exptime,manga_id,manga_plateifu,sami_catid,sami_cubeidpub,califa_id,califa_name,califa_cube,atlas_name,fov_fits
9452,118.84597778320312,26.742210388183594,califa,IC0480.COMB.rscube,2700.0,,,,,159,IC0480,COMB,,"{{118.857176,26.732626},{118.857178,26.751793},{118.834781,26.751793},{118.834783,26.732626}}"
9453,122.18931579589844,18.195898056030273,califa,UGC04245.COMB.rscube,2700.0,,,,,181,UGC04245,COMB,,"{{122.200570,18.185897},{122.200571,18.205897},{122.178055,18.205897},{122.178057,18.185897}}"
9454,266.5904235839844,26.545101165771484,califa,UGC10972.COMB.rscube,2700.0,,,,,861,UGC10972,COMB,,"{{266.602545,26.535101},{266.602547,26.555101},{266.578325,26.555101},{266.578328,26.535101}}"
9455,47.1998176574707,-7.0393171310424805,califa,MCG-01-09-006.COMB.rscube,2700.0,,,,,122,MCG-01-09-006,COMB,,"{{47.210594,-7.049178},{47.210594,-7.029456},{47.189043,-7.029456},{47.189042,-7.049178}}"
9456,44.587806701660156,-2.0398590564727783,califa,UGC02443.COMB.rscube,2700.0,,,,,117,UGC02443,COMB,,"{{44.598368,-2.049859},{44.598368,-2.029859},{44.577244,-2.029859},{44.577244,-2.049859}}"
9457,29.28942108154297,14.550822257995605,califa,IC1755.COMB.rscube,2700.0,,,,,70,IC1755,COMB,,"{{29.300325,14.541239},{29.300326,14.560405},{29.278514,14.560405},{29.278515,14.541239}}"
9458,40.84125900268555,4.969575881958008,califa,NGC1070.COMB.rscube,2700.0,,,,,102,NGC1070,COMB,,"{{40.851995,4.959715},{40.851995,4.979437},{40.830525,4.979437},{40.830525,4.959715}}"
9459,359.1968078613281,1.3565142154693604,califa,UGC12857.COMB.rscube,2700.0,,,,,934,UGC12857,COMB,,"{{359.207506,1.346514},{359.207506,1.366514},{359.186111,1.366514},{359.186111,1.346514}}"
9460,119.80357360839844,32.91596984863281,califa,UGC04132.COMB.rscube,2700.0,,,,,165,UGC04132,COMB,,"{{119.816313,32.906108},{119.816315,32.925831},{119.790833,32.925830},{119.790836,32.906108}}"
9461,0.7732725739479065,-1.9124424457550049,califa,UGC00005.COMB.rscube,2700.0,,,,,2,UGC00005,COMB,,"{{0.783973,-1.922304},{0.783973,-1.902581},{0.762572,-1.902581},{0.762572,-1.922304}}"
9462,197.58314514160156,32.48414611816406,califa,UGC08250.COMB.rscube,2700.0,,,,,609,UGC08250,COMB,,"{{197.595814,32.474284},{197.595817,32.494006},{197.570458,32.494006},{197.570461,32.474284}}"
9463,159.1592254638672,14.172440528869629,califa,NGC3300.COMB.rscube,2700.0,,,,,339,NGC3300,COMB,,"{{159.170252,14.162440},{159.170253,14.182440},{159.148191,14.182440},{159.148192,14.162440}}"
9464,124.39392852783203,20.904600143432617,califa,NGC2553.COMB.rscube,2700.0,,,,,188,NGC2553,COMB,,"{{124.405379,20.894738},{124.405380,20.914460},{124.382482,20.914460},{124.382484,20.894738}}"
9465,196.44692993164062,27.734647750854492,califa,NGC4961.COMB.rscube,2700.0,,,,,603,NGC4961,COMB,,"{{196.459168,27.724786},{196.459170,27.744509},{196.434689,27.744508},{196.434691,27.724786}}"
9466,337.3845520019531,7.727409362792969,califa,UGC12054.COMB.rscube,2700.0,,,,,885,UGC12054,COMB,,"{{337.395215,7.717409},{337.395215,7.737409},{337.373910,7.737409},{337.373911,7.717409}}"
9467,2.471539258956909,25.925159454345703,califa,NGC0023.COMB.rscube,2700.0,,,,,9,NGC0023,COMB,,"{{2.483429,25.915021},{2.483431,25.935298},{2.459647,25.935298},{2.459649,25.915020}}"
9468,269.3545227050781,50.72855758666992,califa,NGC6515.COMB.rscube,2700.0,,,,,864,NGC6515,COMB,,"{{269.371187,50.718697},{269.371194,50.738419},{269.337836,50.738419},{269.337843,50.718697}}"
9469,183.34185791015625,28.51211929321289,califa,NGC4185.COMB.rscube,2700.0,,,,,515,NGC4185,COMB,,"{{183.354184,28.502119},{183.354186,28.522119},{183.329527,28.522119},{183.329529,28.502119}}"
9470,213.0946044921875,50.349586486816406,califa,NGC5520.COMB.rscube,2700.0,,,,,715,NGC5520,COMB,,"{{213.111580,50.339584},{213.111587,50.359584},{213.077625,50.359584},{213.077632,50.339584}}"
9471,22.242929458618164,-0.9477023482322693,califa,NGC0570.COMB.rscube,2700.0,,,,,54,NGC0570,COMB,,"{{22.253763,-0.957563},{22.253763,-0.937841},{22.232094,-0.937841},{22.232094,-0.957563}}"
9472,207.1610565185547,43.41375732421875,califa,UGC08733.COMB.rscube,2700.0,,,,,657,UGC08733,COMB,,"{{207.175205,43.403896},{207.175209,43.423618},{207.146907,43.423617},{207.146912,43.403895}}"
9473,45.42497253417969,35.20749282836914,califa,NGC1167.COMB.rscube,2700.0,,,,,119,NGC1167,COMB,,"{{45.437891,35.197772},{45.437894,35.217216},{45.412053,35.217216},{45.412057,35.197772}}"
9474,352.556396484375,15.762496948242188,califa,UGC12633.COMB.rscube,2700.0,,,,,918,UGC12633,COMB,,"{{352.567519,15.752636},{352.567520,15.772358},{352.545295,15.772358},{352.545296,15.752636}}"
9475,256.2727355957031,43.04402160644531,califa,UGC10695.COMB.rscube,2700.0,,,,,846,UGC10695,COMB,,"{{256.287371,43.034300},{256.287376,43.053744},{256.258105,43.053744},{256.258110,43.034300}}"
9476,246.2923126220703,40.8940315246582,califa,NGC6146.COMB.rscube,2700.0,,,,,832,NGC6146,COMB,,"{{246.306644,40.884030},{246.306649,40.904030},{246.277982,40.904030},{246.277986,40.884030}}"
9477,179.40280151367188,32.27897644042969,califa,NGC3994.COMB.rscube,2700.0,,,,,476,NGC3994,COMB,,"{{179.415451,32.268975},{179.415453,32.288975},{179.390152,32.288975},{179.390155,32.268975}}"
9478,233.8457489013672,12.048702239990234,califa,NGC5957.COMB.rscube,2700.0,,,,,803,NGC5957,COMB,,"{{233.856111,12.038702},{233.856112,12.058702},{233.835377,12.058702},{233.835378,12.038702}}"
9479,39.8281364440918,6.545332908630371,califa,NGC1026.COMB.rscube,2700.0,,,,,98,NGC1026,COMB,,"{{39.838900,6.535472},{39.838900,6.555194},{39.817370,6.555194},{39.817371,6.535472}}"
9480,48.436885833740234,-0.24018965661525726,califa,IC0307.COMB.rscube,2700.0,,,,,123,IC0307,COMB,,"{{48.447581,-0.250051},{48.447581,-0.230329},{48.426192,-0.230329},{48.426192,-0.250051}}"
9481,255.20883178710938,23.011619567871094,califa,NGC6278.COMB.rscube,2700.0,,,,,844,NGC6278,COMB,,"{{255.220593,23.001898},{255.220595,23.021342},{255.197053,23.021342},{255.197055,23.001898}}"
9482,224.14907836914062,9.3709716796875,califa,IC1079.COMB.rscube,2700.0,,,,,781,IC1079,COMB,,"{{224.159352,9.361110},{224.159352,9.380832},{224.138799,9.380832},{224.138800,9.361110}}"
9483,18.904415130615234,33.06905746459961,califa,NGC0447.COMB.rscube,2700.0,,,,,38,NGC0447,COMB,,"{{18.917011,33.059197},{18.917013,33.078919},{18.891818,33.078919},{18.891822,33.059196}}"
9484,239.37744140625,15.957059860229492,califa,NGC6021.COMB.rscube,2700.0,,,,,816,NGC6021,COMB,,"{{239.388280,15.947198},{239.388281,15.966920},{239.366611,15.966920},{239.366612,15.947198}}"
9485,189.9478759765625,12.974649429321289,califa,IC3631.COMB.rscube,2700.0,,,,,3028,IC3631,COMB,,"{{189.958846,12.964789},{189.958847,12.984511},{189.936897,12.984511},{189.936898,12.964788}}"
9486,29.668811798095703,0.5300930142402649,califa,NGC0768.COMB.rscube,2700.0,,,,,71,NGC0768,COMB,,"{{29.679506,0.520093},{29.679506,0.540093},{29.658116,0.540093},{29.658116,0.520093}}"
9487,267.1590881347656,51.15797805786133,califa,NGC6478.COMB.rscube,2700.0,,,,,862,NGC6478,COMB,,"{{267.176143,51.148115},{267.176150,51.167837},{267.142039,51.167837},{267.142047,51.148115}}"
9488,8.664770126342773,-10.76524543762207,califa,NGC0155.COMB.rscube,2700.0,,,,,18,NGC0155,COMB,,"{{8.675798,-10.775107},{8.675797,-10.755384},{8.653743,-10.755384},{8.653742,-10.775107}}"
9489,16.168481826782227,-0.8016175031661987,califa,NGC0364.COMB.rscube,2700.0,,,,,35,NGC0364,COMB,,"{{16.179315,-0.811617},{16.179315,-0.791617},{16.157647,-0.791617},{16.157647,-0.811617}}"
9490,202.5142364501953,62.51283645629883,califa,NGC5205.COMB.rscube,2700.0,,,,,630,NGC5205,COMB,,"{{202.537702,62.502975},{202.537717,62.522697},{202.490758,62.522697},{202.490774,62.502975}}"
9491,208.50096130371094,40.278709411621094,califa,NGC5358.COMB.rscube,2700.0,,,,,3030,NGC5358,COMB,,"{{208.515159,40.268707},{208.515163,40.288707},{208.486759,40.288707},{208.486763,40.268707}}"
9492,239.63345336914062,17.442962646484375,califa,IC1151.COMB.rscube,2700.0,,,,,817,IC1151,COMB,,"{{239.644080,17.433102},{239.644081,17.452824},{239.622825,17.452824},{239.622826,17.433102}}"
9493,115.30863189697266,27.61568260192871,califa,UGC03969.COMB.rscube,2700.0,,,,,153,UGC03969,COMB,,"{{115.320704,27.605681},{115.320706,27.625681},{115.296565,27.625681},{115.296567,27.605681}}"
9494,198.75233459472656,12.726624488830566,califa,UGC08322.COMB.rscube,2700.0,,,,,613,UGC08322,COMB,,"{{198.762589,12.716624},{198.762590,12.736624},{198.742086,12.736624},{198.742086,12.716624}}"
9495,241.6668243408203,30.10004234313965,califa,UGC10205.COMB.rscube,2700.0,,,,,822,UGC10205,COMB,,"{{241.679019,30.090181},{241.679021,30.109903},{241.654617,30.109903},{241.654620,30.090181}}"
9496,330.8780212402344,12.63785171508789,califa,NGC7194.COMB.rscube,2700.0,,,,,881,NGC7194,COMB,,"{{330.888846,12.627851},{330.888846,12.647851},{330.867210,12.647851},{330.867211,12.627851}}"
9497,247.4365692138672,40.81257629394531,califa,NGC6173.COMB.rscube,2700.0,,,,,840,NGC6173,COMB,,"{{247.450699,40.802714},{247.450703,40.822436},{247.422438,40.822436},{247.422443,40.802714}}"
9498,245.91104125976562,11.787117004394531,califa,NGC6132.COMB.rscube,2700.0,,,,,831,NGC6132,COMB,,"{{245.921821,11.777117},{245.921822,11.797117},{245.900255,11.797117},{245.900256,11.777117}}"
9499,191.54139709472656,30.733110427856445,califa,NGC4676A.COMB.rscube,2700.0,,,,,577,NGC4676A,COMB,,"{{191.553838,30.723249},{191.553841,30.742971},{191.528954,30.742971},{191.528957,30.723249}}"
9500,162.9302215576172,51.022987365722656,califa,NGC3406NED01.COMB.rscube,2700.0,,,,,360,NGC3406NED01,COMB,,"{{162.946781,51.013265},{162.946787,51.032709},{162.913659,51.032709},{162.913667,51.013264}}"
9501,217.2962646484375,30.078092575073242,califa,CGCG163-062.COMB.rscube,2700.0,,,,,2752,CGCG163-062,COMB,,"{{217.308629,30.068371},{217.308631,30.087815},{217.283911,30.087815},{217.283914,30.068370}}"
9502,341.1011657714844,-0.1606152504682541,califa,NGC7364.COMB.rscube,2700.0,,,,,889,NGC7364,COMB,,"{{341.111875,-0.170476},{341.111875,-0.150754},{341.090486,-0.150754},{341.090486,-0.170476}}"
9503,233.6334991455078,15.19484806060791,califa,NGC5953.COMB.rscube,2700.0,,,,,801,NGC5953,COMB,,"{{233.643860,15.184848},{233.643861,15.204848},{233.623136,15.204848},{233.623137,15.184848}}"
9504,159.32907104492188,43.589290618896484,califa,UGC05771.COMB.rscube,2700.0,,,,,341,UGC05771,COMB,,"{{159.344024,43.579291},{159.344028,43.599291},{159.314109,43.599291},{159.314115,43.579291}}"
9505,119.91548156738281,15.388011932373047,califa,UGC04145.COMB.rscube,2700.0,,,,,167,UGC04145,COMB,,"{{119.926432,15.378151},{119.926433,15.397873},{119.904536,15.397873},{119.904537,15.378151}}"
9506,18.955074310302734,31.08219337463379,califa,NGC0444.COMB.rscube,2700.0,,,,,39,NGC0444,COMB,,"{{18.967560,31.072193},{18.967563,31.092193},{18.942586,31.092193},{18.942588,31.072193}}"
9507,233.91265869140625,12.607151985168457,califa,UGC09919.COMB.rscube,2700.0,,,,,805,UGC09919,COMB,,"{{233.923042,12.597291},{233.923043,12.617013},{233.902263,12.617013},{233.902264,12.597291}}"
9508,189.3363800048828,28.209514617919922,califa,IC3598.COMB.rscube,2700.0,,,,,562,IC3598,COMB,,"{{189.348515,28.199514},{189.348517,28.219514},{189.324243,28.219513},{189.324246,28.199513}}"
9509,344.5811767578125,26.063581466674805,califa,UGC12274.COMB.rscube,2700.0,,,,,894,UGC12274,COMB,,"{{344.593239,26.053442},{344.593241,26.073720},{344.569119,26.073720},{344.569122,26.053442}}"
9510,149.71478271484375,19.21666717529297,califa,UGC05359.COMB.rscube,2700.0,,,,,307,UGC05359,COMB,,"{{149.726107,19.206667},{149.726109,19.226667},{149.703456,19.226667},{149.703458,19.206667}}"
9511,7.828045845031738,8.476324081420898,califa,UGC00312NED01.COMB.rscube,2700.0,,,,,2014,UGC00312NED01,COMB,,"{{7.838718,8.466463},{7.838718,8.486185},{7.817373,8.486185},{7.817374,8.466463}}"
9512,246.43380737304688,40.47693634033203,califa,NGC6150B.COMB.rscube,2700.0,,,,,2835,NGC6150B,COMB,,"{{246.447315,40.467214},{246.447319,40.486658},{246.420292,40.486658},{246.420296,40.467214}}"
9513,344.48895263671875,26.15141487121582,califa,NGC7436B.COMB.rscube,2700.0,,,,,893,NGC7436B,COMB,,"{{344.501019,26.141276},{344.501021,26.161553},{344.476881,26.161553},{344.476884,26.141275}}"
9514,351.8299560546875,12.468400001525879,califa,NGC7671.COMB.rscube,2700.0,,,,,916,NGC7671,COMB,,"{{351.840906,12.458400},{351.840907,12.478400},{351.819000,12.478400},{351.819001,12.458400}}"
9515,246.76211547851562,16.383180618286133,califa,UGC10388.COMB.rscube,2700.0,,,,,838,UGC10388,COMB,,"{{246.773111,16.373318},{246.773112,16.393041},{246.751106,16.393040},{246.751107,16.373318}}"
9516,239.2836456298828,22.405410766601562,califa,NGC6020.COMB.rscube,2700.0,,,,,815,NGC6020,COMB,,"{{239.295057,22.395410},{239.295059,22.415410},{239.272222,22.415410},{239.272224,22.395410}}"
9517,267.82373046875,59.4717903137207,califa,NGC6497.COMB.rscube,2700.0,,,,,863,NGC6497,COMB,,"{{267.845039,59.461928},{267.845051,59.481651},{267.802384,59.481650},{267.802397,59.461928}}"
9518,230.96380615234375,58.054046630859375,califa,UGC9837.COMB.rscube,2700.0,,,,,4027,UGC9837,COMB,,"{{230.983756,58.044047},{230.983767,58.064047},{230.943857,58.064046},{230.943869,58.044046}}"
9519,220.1615753173828,38.638648986816406,califa,NGC5732.COMB.rscube,2700.0,,,,,768,NGC5732,COMB,,"{{220.175094,38.628649},{220.175098,38.648649},{220.148066,38.648649},{220.148070,38.628649}}"
9520,151.02145385742188,31.186676025390625,califa,NGC3106.COMB.rscube,2700.0,,,,,311,NGC3106,COMB,,"{{151.033949,31.176814},{151.033952,31.196536},{151.008947,31.196536},{151.008950,31.176814}}"
9521,121.5545425415039,17.70785140991211,califa,NGC2522.COMB.rscube,2700.0,,,,,177,NGC2522,COMB,,"{{121.565914,17.697713},{121.565915,17.717991},{121.543169,17.717991},{121.543171,17.697713}}"
9522,222.25457763671875,42.46525955200195,califa,UGC09542.COMB.rscube,2700.0,,,,,775,UGC09542,COMB,,"{{222.269263,42.455260},{222.269268,42.475260},{222.239892,42.475259},{222.239897,42.455259}}"
9523,177.23219299316406,48.67599105834961,califa,NGC3896.COMB.rscube,2700.0,,,,,3027,NGC3896,COMB,,"{{177.248393,48.665851},{177.248398,48.686129},{177.216000,48.686128},{177.216008,48.665851}}"
9524,350.1241760253906,8.396724700927734,califa,NGC7623.COMB.rscube,2700.0,,,,,912,NGC7623,COMB,,"{{350.134283,8.386864},{350.134283,8.406586},{350.114066,8.406586},{350.114066,8.386864}}"
9525,39.7133674621582,27.849105834960938,califa,UGC02134.COMB.rscube,2700.0,,,,,97,UGC02134,COMB,,"{{39.725620,27.839105},{39.725622,27.859105},{39.701115,27.859105},{39.701117,27.839105}}"
9526,120.73825073242188,16.30085563659668,califa,UGC04190.COMB.rscube,2700.0,,,,,173,UGC04190,COMB,,"{{120.749539,16.290995},{120.749540,16.310717},{120.726965,16.310717},{120.726966,16.290995}}"
9527,22.246503829956055,-0.5605678558349609,califa,UGC01062.COMB.rscube,2700.0,,,,,55,UGC01062,COMB,,"{{22.257337,-0.570568},{22.257337,-0.550568},{22.235669,-0.550568},{22.235669,-0.570568}}"
9528,240.75413513183594,20.95731544494629,califa,NGC6032.COMB.rscube,2700.0,,,,,820,NGC6032,COMB,,"{{240.765734,20.947316},{240.765735,20.967316},{240.742532,20.967316},{240.742534,20.947316}}"
9529,220.3826446533203,44.51373291015625,califa,UGC09476.COMB.rscube,2700.0,,,,,769,UGC09476,COMB,,"{{220.397439,44.503870},{220.397444,44.523592},{220.367833,44.523592},{220.367838,44.503870}}"
9530,242.64273071289062,10.041717529296875,califa,IC1199.COMB.rscube,2700.0,,,,,824,IC1199,COMB,,"{{242.653587,10.031717},{242.653587,10.051717},{242.631865,10.051717},{242.631866,10.031717}}"
9531,72.68319702148438,-5.417379379272461,califa,IC2098.COMB.rscube,2700.0,,,,,142,IC2098,COMB,,"{{72.693798,-5.427379},{72.693798,-5.407379},{72.672592,-5.407379},{72.672592,-5.427379}}"
9532,206.28500366210938,41.50476837158203,califa,NGC5289.COMB.rscube,2700.0,,,,,653,NGC5289,COMB,,"{{206.298169,41.494768},{206.298172,41.514768},{206.271833,41.514767},{206.271838,41.494767}}"
9533,155.55783081054688,20.590648651123047,califa,UGC05598.COMB.rscube,2700.0,,,,,326,UGC05598,COMB,,"{{155.569103,20.580788},{155.569104,20.600510},{155.546551,20.600510},{155.546552,20.580788}}"
9534,126.9234390258789,21.4808406829834,califa,NGC2595.COMB.rscube,2700.0,,,,,204,NGC2595,COMB,,"{{126.934929,21.470980},{126.934930,21.490702},{126.911943,21.490702},{126.911945,21.470980}}"
9535,32.133358001708984,6.324901580810547,califa,NGC0825.COMB.rscube,2700.0,,,,,77,NGC0825,COMB,,"{{32.144256,6.314763},{32.144256,6.335041},{32.122456,6.335041},{32.122457,6.314763}}"
9536,116.0372314453125,29.248796463012695,califa,UGC03995.COMB.rscube,2700.0,,,,,155,UGC03995,COMB,,"{{116.049491,29.238796},{116.049493,29.258796},{116.024977,29.258795},{116.024979,29.238795}}"
9537,38.88436508178711,-7.152923107147217,califa,NGC0991.COMB.rscube,2700.0,,,,,95,NGC0991,COMB,,"{{38.895145,-7.162784},{38.895144,-7.143062},{38.873588,-7.143062},{38.873588,-7.162784}}"
9538,144.2158966064453,66.78993225097656,califa,UGC05111.COMB.rscube,2700.0,,,,,280,UGC05111,COMB,,"{{144.243020,66.779931},{144.243040,66.799931},{144.188745,66.799930},{144.188770,66.779930}}"
9539,303.9157409667969,-13.620849609375,califa,MCG-02-51-004.COMB.rscube,2700.0,,,,,868,MCG-02-51-004,COMB,,"{{303.926731,-13.630849},{303.926730,-13.610849},{303.904723,-13.610849},{303.904722,-13.630849}}"
9540,10.366018295288086,25.500503540039062,califa,NGC0214.COMB.rscube,2700.0,,,,,28,NGC0214,COMB,,"{{10.377866,25.490782},{10.377868,25.510226},{10.354169,25.510226},{10.354171,25.490781}}"
9541,31.367475509643555,13.252741813659668,califa,NGC0810.COMB.rscube,2700.0,,,,,76,NGC0810,COMB,,"{{31.378463,13.242742},{31.378464,13.262742},{31.356489,13.262742},{31.356490,13.242742}}"
9542,143.0253448486328,8.442768096923828,califa,NGC2906.COMB.rscube,2700.0,,,,,275,NGC2906,COMB,,"{{143.036303,8.432907},{143.036304,8.452629},{143.014399,8.452629},{143.014400,8.432907}}"
9543,167.77589416503906,43.63434982299805,califa,IC0674.COMB.rscube,2700.0,,,,,381,IC0674,COMB,,"{{167.790672,43.624350},{167.790677,43.644350},{167.761120,43.644350},{167.761125,43.624350}}"
9544,350.06011962890625,8.207112312316895,califa,NGC7619.COMB.rscube,2700.0,,,,,911,NGC7619,COMB,,"{{350.070930,8.197112},{350.070931,8.217112},{350.049320,8.217112},{350.049321,8.197112}}"
9545,41.36349868774414,0.9156132340431213,califa,UGC02229.COMB.rscube,2700.0,,,,,104,UGC02229,COMB,,"{{41.374332,0.905752},{41.374332,0.925474},{41.352662,0.925474},{41.352662,0.905752}}"
9546,72.153076171875,-6.318623065948486,califa,NGC1667.COMB.rscube,2700.0,,,,,140,NGC1667,COMB,,"{{72.163838,-6.328484},{72.163837,-6.308762},{72.142318,-6.308762},{72.142318,-6.328484}}"
9547,135.09771728515625,25.61252212524414,califa,UGC04722.COMB.rscube,2700.0,,,,,231,UGC04722,COMB,,"{{135.109736,25.602523},{135.109738,25.622523},{135.085708,25.622523},{135.085710,25.602523}}"
9548,123.19165802001953,26.36302947998047,califa,NGC2540.COMB.rscube,2700.0,,,,,183,NGC2540,COMB,,"{{123.203751,26.353168},{123.203753,26.372891},{123.179569,26.372890},{123.179572,26.353168}}"
9549,1.3074408769607544,6.773151397705078,califa,UGC00036.COMB.rscube,2700.0,,,,,7,UGC00036,COMB,,"{{1.318210,6.763429},{1.318211,6.782873},{1.296671,6.782873},{1.296671,6.763429}}"
9550,120.85465240478516,10.05176067352295,califa,UGC04197.COMB.rscube,2700.0,,,,,174,UGC04197,COMB,,"{{120.865655,10.041621},{120.865656,10.061899},{120.843651,10.061899},{120.843651,10.041621}}"
9551,196.25253295898438,35.17916488647461,califa,NGC4956.COMB.rscube,2700.0,,,,,602,NGC4956,COMB,,"{{196.264765,35.169164},{196.264767,35.189164},{196.240295,35.189163},{196.240299,35.169163}}"
9552,211.67001342773438,50.72452926635742,califa,NGC5481.COMB.rscube,2700.0,,,,,2707,NGC5481,COMB,,"{{211.686896,50.714667},{211.686903,50.734390},{211.653109,50.734389},{211.653117,50.714667}}"
9553,237.59420776367188,18.94036293029785,califa,NGC6004.COMB.rscube,2700.0,,,,,813,NGC6004,COMB,,"{{237.605515,18.930362},{237.605516,18.950362},{237.582902,18.950362},{237.582903,18.930362}}"
9554,348.9894104003906,6.688848495483398,califa,NGC7562.COMB.rscube,2700.0,,,,,903,NGC7562,COMB,,"{{349.000181,6.678987},{349.000182,6.698709},{348.978646,6.698709},{348.978646,6.678987}}"
9555,9.338330268859863,-19.933263778686523,califa,NGC0171.COMB.rscube,2700.0,,,,,23,NGC0171,COMB,,"{{9.349707,-19.943264},{9.349706,-19.923264},{9.326955,-19.923264},{9.326953,-19.943264}}"
9556,148.8519287109375,33.265167236328125,califa,UGC05326.COMB.rscube,2700.0,,,,,1010,UGC05326,COMB,,"{{148.864223,33.255860},{148.864226,33.274471},{148.839639,33.274471},{148.839642,33.255860}}"
9557,357.77471923828125,1.0577218532562256,califa,UGC12810.COMB.rscube,2700.0,,,,,929,UGC12810,COMB,,"{{357.784710,1.047861},{357.784710,1.067583},{357.764707,1.067583},{357.764707,1.047861}}"
9558,179.3804931640625,32.3411865234375,califa,NGC3991.COMB.rscube,2700.0,,,,,475,NGC3991,COMB,,"{{179.393145,32.331184},{179.393148,32.351184},{179.367829,32.351184},{179.367832,32.331184}}"
9559,27.284894943237305,13.060917854309082,califa,NGC0675.COMB.rscube,2700.0,,,,,2063,NGC0675,COMB,,"{{27.295874,13.050918},{27.295874,13.070918},{27.273917,13.070918},{27.273918,13.050918}}"
9560,223.97325134277344,49.727272033691406,califa,NGC5794.COMB.rscube,2700.0,,,,,2780,NGC5794,COMB,,"{{223.989798,49.717408},{223.989805,49.737130},{223.956710,49.737130},{223.956717,49.717408}}"
9561,131.02236938476562,49.79526901245117,califa,UGC04551.COMB.rscube,2700.0,,,,,221,UGC04551,COMB,,"{{131.038937,49.785269},{131.038943,49.805269},{131.005802,49.805268},{131.005809,49.785268}}"
9562,224.0996551513672,49.697269439697266,califa,NGC5797.COMB.rscube,2700.0,,,,,780,NGC5797,COMB,,"{{224.116182,49.687270},{224.116189,49.707270},{224.083114,49.707270},{224.083121,49.687270}}"
9563,169.58822631835938,45.749366760253906,califa,NGC3614.COMB.rscube,2700.0,,,,,388,NGC3614,COMB,,"{{169.603551,45.739367},{169.603557,45.759367},{169.572899,45.759366},{169.572905,45.739366}}"
9564,248.6060028076172,21.541732788085938,califa,NGC6186.COMB.rscube,2700.0,,,,,842,NGC6186,COMB,,"{{248.617200,21.532010},{248.617201,21.551455},{248.594802,21.551455},{248.594803,21.532010}}"
9565,341.85406494140625,31.374637603759766,califa,UGC12185.COMB.rscube,2700.0,,,,,890,UGC12185,COMB,,"{{341.866595,31.364777},{341.866598,31.384499},{341.841543,31.384499},{341.841546,31.364777}}"
9566,125.67938995361328,22.554447174072266,califa,NGC2577.COMB.rscube,2700.0,,,,,195,NGC2577,COMB,,"{{125.690967,22.544448},{125.690969,22.564448},{125.667807,22.564447},{125.667808,22.544447}}"
9567,161.340087890625,55.96214294433594,califa,NGC3353.COMB.rscube,2700.0,,,,,1013,NGC3353,COMB,,"{{161.359197,55.952282},{161.359205,55.972004},{161.320983,55.972003},{161.320995,55.952281}}"
9568,344.21160888671875,-8.96662712097168,califa,VV488NED02.COMB.rscube,2700.0,,,,,892,VV488NED02,COMB,,"{{344.222430,-8.976627},{344.222430,-8.956627},{344.200777,-8.956627},{344.200776,-8.976627}}"
9569,41.64606857299805,32.45119857788086,califa,UGC02239.COMB.rscube,2700.0,,,,,105,UGC02239,COMB,,"{{41.658575,32.441199},{41.658577,32.461199},{41.633556,32.461199},{41.633560,32.441199}}"
9570,319.1141357421875,-0.8249585628509521,califa,NGC7047.COMB.rscube,2700.0,,,,,876,NGC7047,COMB,,"{{319.124960,-0.834820},{319.124960,-0.815097},{319.103291,-0.815097},{319.103291,-0.834820}}"
9571,216.86766052246094,46.14787292480469,califa,NGC5633.COMB.rscube,2700.0,,,,,748,NGC5633,COMB,,"{{216.883101,46.137871},{216.883107,46.157871},{216.852228,46.157871},{216.852234,46.137871}}"
9572,183.81546020507812,65.9867172241211,califa,NGC4210.COMB.rscube,2700.0,,,,,518,NGC4210,COMB,,"{{183.842066,65.976714},{183.842086,65.996714},{183.788823,65.996713},{183.788845,65.976713}}"
9573,143.85792541503906,29.813838958740234,califa,UGC05108.COMB.rscube,2700.0,,,,,278,UGC05108,COMB,,"{{143.869457,29.803977},{143.869459,29.823699},{143.846406,29.823699},{143.846408,29.803976}}"
9574,212.64724731445312,59.358924865722656,califa,UGC09080.COMB.rscube,2700.0,,,,,713,UGC09080,COMB,,"{{212.668224,59.349064},{212.668235,59.368786},{212.626255,59.368785},{212.626269,59.349063}}"
9575,37.114524841308594,-1.1504926681518555,califa,NGC0941.COMB.rscube,2700.0,,,,,89,NGC0941,COMB,,"{{37.125362,-1.160354},{37.125362,-1.140632},{37.103691,-1.140632},{37.103691,-1.160354}}"
9576,313.1225280761719,-5.745116233825684,califa,NGC6977.COMB.rscube,2700.0,,,,,2871,NGC6977,COMB,,"{{313.132721,-5.754977},{313.132721,-5.735255},{313.112341,-5.735255},{313.112341,-5.754977}}"
9577,316.9465026855469,16.33669090270996,califa,NGC7025.COMB.rscube,2700.0,,,,,874,NGC7025,COMB,,"{{316.957656,16.326969},{316.957657,16.346414},{316.935367,16.346414},{316.935368,16.326969}}"
9578,197.19203186035156,62.272857666015625,califa,UGC08234.COMB.rscube,2700.0,,,,,607,UGC08234,COMB,,"{{197.215315,62.262857},{197.215329,62.282857},{197.168745,62.282856},{197.168762,62.262856}}"
9579,234.17494201660156,43.54045486450195,califa,IC4566.COMB.rscube,2700.0,,,,,807,IC4566,COMB,,"{{234.189504,43.530453},{234.189509,43.550453},{234.160381,43.550453},{234.160386,43.530453}}"
